inventory_id,workbook,workbook_sha256,worksheet,sheet_visibility,cell_address,row,column,exact_formula_text,normalized_formula_text,current_displayed_result,current_displayed_result_type,error_state,contains_broken_ref,referenced_sheets_json,referenced_ranges_json,detected_formula_shape,cell_role,input_topology,translation_status,validation_feasibility,activity_status,required_missing_domain_concepts_json,evidence_confidence,evidence_notes
e41d7cef5c82ed8cb43cc319,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H198,198,8,"=IF(D198="""",""x"",IFERROR(FLOOR((D198*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D198"",""raw"":""D198"",""qualified"":""'Logitech'!D198""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
23f90d39b57ea7c15b1e92b4,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H199,199,8,"=IF(D199="""",""x"",IFERROR(FLOOR((D199*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D199"",""raw"":""D199"",""qualified"":""'Logitech'!D199""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
c378e242b71a23d7f39ee14d,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H200,200,8,"=IF(D200="""",""x"",IFERROR(FLOOR((D200*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D200"",""raw"":""D200"",""qualified"":""'Logitech'!D200""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
5adf680ffa5ba0c86714cc17,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H201,201,8,"=IF(D201="""",""x"",IFERROR(FLOOR((D201*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D201"",""raw"":""D201"",""qualified"":""'Logitech'!D201""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
6f39b44103445bc834939489,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H202,202,8,"=IF(D202="""",""x"",IFERROR(FLOOR((D202*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D202"",""raw"":""D202"",""qualified"":""'Logitech'!D202""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
16018a29803ebe57b7c69ae7,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H203,203,8,"=IF(D203="""",""x"",IFERROR(FLOOR((D203*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D203"",""raw"":""D203"",""qualified"":""'Logitech'!D203""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
736c0623c18149e20ce085f5,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H204,204,8,"=IF(D204="""",""x"",IFERROR(FLOOR((D204*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D204"",""raw"":""D204"",""qualified"":""'Logitech'!D204""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
988814fb1391aa4de837b382,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H205,205,8,"=IF(D205="""",""x"",IFERROR(FLOOR((D205*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D205"",""raw"":""D205"",""qualified"":""'Logitech'!D205""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
6d5f5ec76f462ce4dac0e5df,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H206,206,8,"=IF(D206="""",""x"",IFERROR(FLOOR((D206*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D206"",""raw"":""D206"",""qualified"":""'Logitech'!D206""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
a842445def1f762025ca4139,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Logitech,visible,H207,207,8,"=IF(D207="""",""x"",IFERROR(FLOOR((D207*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))","=IF(RC[-4]="""",""x"",IFERROR(FLOOR((RC[-4]*(1+#REF!/100)+IF(ISNUMBER(#REF!),#REF!,0))*1000000,50000),""x""))",x,text,#REF!,True,"[""Logitech""]","[{""sheet"":""Logitech"",""range"":""D207"",""raw"":""D207"",""qualified"":""'Logitech'!D207""}]",A9,price_target_candidate,single_source,broken,comparison_not_possible,unknown,"[""missing_channel_pricing_parameters""]",high,
