inventory_id,workbook,workbook_sha256,worksheet,sheet_visibility,cell_address,row,column,exact_formula_text,normalized_formula_text,current_displayed_result,current_displayed_result_type,error_state,contains_broken_ref,referenced_sheets_json,referenced_ranges_json,detected_formula_shape,cell_role,input_topology,translation_status,validation_feasibility,activity_status,required_missing_domain_concepts_json,evidence_confidence,evidence_notes
71169e4a0648af325cbaf251,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C4,4,3,"=IFERROR(FLOOR(D4*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",213200000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D4"",""raw"":""D4"",""qualified"":""'Surface'!D4""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
ce00e925bb2b4c64686b9ab4,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D4,4,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E4:I4,E4:I4<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",205000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E4:I4"",""raw"":""E4:I4"",""qualified"":""'Surface'!E4:I4""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
bd1ab0c3d415acf22f10c31f,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C5,5,3,"=IFERROR(FLOOR(D5*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",227700000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D5"",""raw"":""D5"",""qualified"":""'Surface'!D5""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
c922968180ab26379f23d0ef,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D5,5,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E5:I5,E5:I5<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",219000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E5:I5"",""raw"":""E5:I5"",""qualified"":""'Surface'!E5:I5""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
33fdce033fbd8937d635df7b,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C6,6,3,"=IFERROR(FLOOR(D6*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",227700000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D6"",""raw"":""D6"",""qualified"":""'Surface'!D6""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
ef93f9ecf35e80d3859a507d,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D6,6,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E6:I6,E6:I6<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",219000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E6:I6"",""raw"":""E6:I6"",""qualified"":""'Surface'!E6:I6""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
34291c1976944f1f6f32952e,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C7,7,3,"=IFERROR(FLOOR(D7*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",227700000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D7"",""raw"":""D7"",""qualified"":""'Surface'!D7""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
88885fbacc1ae89494e4ef45,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D7,7,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E7:I7,E7:I7<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",219000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E7:I7"",""raw"":""E7:I7"",""qualified"":""'Surface'!E7:I7""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
50b5c12403bec6f10d288a5f,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C8,8,3,"=IFERROR(FLOOR(D8*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D8"",""raw"":""D8"",""qualified"":""'Surface'!D8""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
f3028031574d8a548cc6d507,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D8,8,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E8:I8,E8:I8<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E8:I8"",""raw"":""E8:I8"",""qualified"":""'Surface'!E8:I8""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
7bf0292d24af27dbbcbffa1d,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C9,9,3,"=IFERROR(FLOOR(D9*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D9"",""raw"":""D9"",""qualified"":""'Surface'!D9""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
ffccf2cd812246addee20ed2,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D9,9,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E9:I9,E9:I9<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E9:I9"",""raw"":""E9:I9"",""qualified"":""'Surface'!E9:I9""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
3785df42fa8a0cc681341e2b,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C10,10,3,"=IFERROR(FLOOR(D10*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D10"",""raw"":""D10"",""qualified"":""'Surface'!D10""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
a8cde9f8c6aa35feae16fead,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D10,10,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E10:I10,E10:I10<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E10:I10"",""raw"":""E10:I10"",""qualified"":""'Surface'!E10:I10""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
50e0bb40cfa3dcc7e0f0bf11,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C11,11,3,"=IFERROR(FLOOR(D11*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D11"",""raw"":""D11"",""qualified"":""'Surface'!D11""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
713b09ca88440362916e8d5f,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D11,11,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E11:I11,E11:I11<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E11:I11"",""raw"":""E11:I11"",""qualified"":""'Surface'!E11:I11""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
947d507f77b57290929b0106,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C12,12,3,"=IFERROR(FLOOR(D12*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D12"",""raw"":""D12"",""qualified"":""'Surface'!D12""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
4bda33e749b217adb11fe3e4,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D12,12,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E12:I12,E12:I12<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E12:I12"",""raw"":""E12:I12"",""qualified"":""'Surface'!E12:I12""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
1318f4c1808bf743d16ee972,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C13,13,3,"=IFERROR(FLOOR(D13*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D13"",""raw"":""D13"",""qualified"":""'Surface'!D13""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
a57b7e8cdc6c7b1a70d8b79e,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D13,13,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E13:I13,E13:I13<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E13:I13"",""raw"":""E13:I13"",""qualified"":""'Surface'!E13:I13""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
36787cae1a051776959399aa,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C14,14,3,"=IFERROR(FLOOR(D14*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D14"",""raw"":""D14"",""qualified"":""'Surface'!D14""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
8f97693b9262782f5caa1afc,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D14,14,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E14:I14,E14:I14<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E14:I14"",""raw"":""E14:I14"",""qualified"":""'Surface'!E14:I14""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
6d4a0309f2efbbb1011a6fc4,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C15,15,3,"=IFERROR(FLOOR(D15*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D15"",""raw"":""D15"",""qualified"":""'Surface'!D15""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
0e08068d376089d85c559d34,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D15,15,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E15:I15,E15:I15<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E15:I15"",""raw"":""E15:I15"",""qualified"":""'Surface'!E15:I15""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
ed9dfd62aaa913cc1d435fcb,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C16,16,3,"=IFERROR(FLOOR(D16*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D16"",""raw"":""D16"",""qualified"":""'Surface'!D16""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
16be4b4b648de1c8adce4431,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D16,16,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E16:I16,E16:I16<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E16:I16"",""raw"":""E16:I16"",""qualified"":""'Surface'!E16:I16""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
f1c6725fd8eadd515849edfe,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C17,17,3,"=IFERROR(FLOOR(D17*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D17"",""raw"":""D17"",""qualified"":""'Surface'!D17""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
a194534a895e91f605334eb0,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D17,17,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E17:I17,E17:I17<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E17:I17"",""raw"":""E17:I17"",""qualified"":""'Surface'!E17:I17""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
92048950d7deee19dbee25cc,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C18,18,3,"=IFERROR(FLOOR(D18*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",254800000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D18"",""raw"":""D18"",""qualified"":""'Surface'!D18""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
2c0637add1d4a6ffa04d2a09,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D18,18,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E18:I18,E18:I18<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",245000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E18:I18"",""raw"":""E18:I18"",""qualified"":""'Surface'!E18:I18""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
a4286fdcdeb44aaf96a71989,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C19,19,3,"=IFERROR(FLOOR(D19*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",254200000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D19"",""raw"":""D19"",""qualified"":""'Surface'!D19""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
3c258618c0852f79f6b3820c,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D19,19,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E19:I19,E19:I19<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",244500,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E19:I19"",""raw"":""E19:I19"",""qualified"":""'Surface'!E19:I19""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
ac9fc840bc4a2d674677edd6,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C20,20,3,"=IFERROR(FLOOR(D20*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",244400000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D20"",""raw"":""D20"",""qualified"":""'Surface'!D20""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
281db59922f07f87bb0c88d8,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D20,20,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E20:I20,E20:I20<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",235000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E20:I20"",""raw"":""E20:I20"",""qualified"":""'Surface'!E20:I20""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
efa3c804ee59262d20deb02e,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C21,21,3,"=IFERROR(FLOOR(D21*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",244400000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D21"",""raw"":""D21"",""qualified"":""'Surface'!D21""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
e24f3a9bec63cd71cc09e8de,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D21,21,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E21:I21,E21:I21<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",235000,number,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E21:I21"",""raw"":""E21:I21"",""qualified"":""'Surface'!E21:I21""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
adc5dbcaf5ece27c65561f0f,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C22,22,3,"=IFERROR(FLOOR(D22*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D22"",""raw"":""D22"",""qualified"":""'Surface'!D22""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
b142656c57f224e0dbfd29cb,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D22,22,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E22:I22,E22:I22<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E22:I22"",""raw"":""E22:I22"",""qualified"":""'Surface'!E22:I22""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
689a8597009a8a213ee8c88f,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C23,23,3,"=IFERROR(FLOOR(D23*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D23"",""raw"":""D23"",""qualified"":""'Surface'!D23""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
a8b3e9b1c71b2908064d7b5d,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D23,23,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E23:I23,E23:I23<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E23:I23"",""raw"":""E23:I23"",""qualified"":""'Surface'!E23:I23""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
f6edeed1305811dd04695982,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C24,24,3,"=IFERROR(FLOOR(D24*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D24"",""raw"":""D24"",""qualified"":""'Surface'!D24""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
f309cf27ee2387f19787f579,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D24,24,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E24:I24,E24:I24<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E24:I24"",""raw"":""E24:I24"",""qualified"":""'Surface'!E24:I24""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
2b4cb8989f0ec15fa866a135,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C25,25,3,"=IFERROR(FLOOR(D25*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D25"",""raw"":""D25"",""qualified"":""'Surface'!D25""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
3da91bf1f1778be840f357d7,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,D25,25,4,"=IFERROR(MIN(_xlfn._xlws.FILTER(E25:I25,E25:I25<>0)),""❌"")","=IFERROR(MIN(FILTER(RC[1]:RC[5],RC[1]:RC[5]<>0)),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""E25:I25"",""raw"":""E25:I25"",""qualified"":""'Surface'!E25:I25""}]",A2,basis_selection,multi_source,supported,replayable,unknown,[],high,
70d05f1d7061e4491964d2d7,Price List.xlsx,a529c3306d6db3923eb55451562c5a1eb4886861c45b390cddfdfc6f70db6a45,Surface,visible,C26,26,3,"=IFERROR(FLOOR(D26*(1+$C$2/100)*1000,100000),""❌"")","=IFERROR(FLOOR(RC[1]*(1+R2C3/100)*1000,100000),""❌"")",❌,text,,False,"[""Surface""]","[{""sheet"":""Surface"",""range"":""D26"",""raw"":""D26"",""qualified"":""'Surface'!D26""},{""sheet"":""Surface"",""range"":""$C$2"",""raw"":""$C$2"",""qualified"":""'Surface'!$C$2""}]",A3,price_target_candidate,derived_reference,supported,replayable,unknown,[],high,
